ID,SampleDate,ForkLength,Julian,GeneticID,PosProb,Ots28,LengthByDate,FieldID
C170334DLC,2017-04-09,105,283,Fall/LateFall,0.8046,,Spring,B17-1015
C170335DLC,2017-04-09,105,283,Fall/LateFall,0.9961,,Spring,B17-1016
C170336DLC,2017-04-09,105,283,Spring,0.9999,,Spring,B17-1017
C170337DLC,2017-04-09,107,283,Fall/LateFall,0.9608,,Spring,B17-1018
C170338DLC,2017-04-09,105,283,Fall/LateFall,0.9718,,Spring,B17-1019
C170339DLC,2017-04-09,106,283,Fall/LateFall,0.9791,,Spring,B17-1020
C170340DLC,2017-04-10,116,284,Fall/LateFall,0.9898,,Spring,B17-1021
C170341DLC,2017-04-10,109,284,Fall/LateFall,0.9899,,Spring,B17-1022
C170342DLC,2017-04-11,124,285,Fall/LateFall,0.5223,,Spring,B17-1023
C170343DLC,2017-04-11,109,285,Fall/LateFall,0.9925,,Spring,B17-1024
C170344DLC,2017-04-11,109,285,Fall/LateFall,0.9987,,Spring,B17-1025
C170345DLC,2017-04-11,106,285,Fall/LateFall,0.9972,,Spring,B17-1026
C170346DLC,2017-04-11,110,285,Spring,0.9998,,Spring,B17-1027
C170347DLC,2017-04-11,115,285,Fall/LateFall,0.9999,,Spring,B17-1028
C170348DLC,2017-04-12,108,286,Spring,0.9809,,Spring,B17-0494
C170349DLC,2017-04-12,112,286,Fall/LateFall,0.9518,,Spring,B17-1059
C170350DLC,2017-04-12,120,286,Fall/LateFall,0.9732,,Spring,B17-0492
C170351DLC,2017-04-12,125,286,Fall/LateFall,0.9955,,Spring,B17-0493
C170352DLC,2017-04-12,107,286,Fall/LateFall,0.6094,,Spring,B17-0491
C170353DLC,2017-04-12,110,286,Spring,0.9809,,Spring,B17-0489
C170354DLC,2017-04-12,115,286,Fall/LateFall,0.9864,,Spring,B17-0490
C170355DLC,2017-04-12,112,286,Fall/LateFall,0.9813,,Spring,B17-0488
C170356DLC,2017-04-13,111,287,Spring,0.996,,Spring,B17-1031
C170357DLC,2017-04-13,116,287,Spring,0.9888,,Spring,B17-1032
C170358DLC,2017-04-13,110,287,Fall/LateFall,0.9898,,Spring,B17-1033
C170359DLC,2017-04-13,111,287,Spring,0.9999,,Spring,B17-0484
C170360DLC,2017-04-14,110,288,Fall/LateFall,0.9947,,Spring,B17-0485
C170361DLC,2017-04-14,116,288,Fall/LateFall,0.9997,,Spring,B17-0486
C170362DLC,2017-04-14,109,288,Spring,0.9312,,Spring,B17-0487
C170363DLC,2017-04-14,113,288,Fall/LateFall,0.9977,,Spring,B17-1058
C170121DLC,2017-04-15,78,289,Fall/LateFall,0.9985,,Fall,B17-1049
C170122DLC,2017-04-15,76,289,Fall/LateFall,0.5116,,Fall,B17-1050
C170123DLC,2017-04-15,75,289,Fall/LateFall,0.7716,,Fall,B17-1052
C170124DLC,2017-04-15,76,289,Fall/LateFall,0.889,,Fall,B17-1053
C170125DLC,2017-04-15,72,289,Fall/LateFall,0.8934,,Fall,B17-1054
C170126DLC,2017-04-15,76,289,Fall/LateFall,0.6633,,Fall,B17-1055
C170127DLC,2017-04-15,77,289,Fall/LateFall,0.8464,,Fall,B17-1056
C170128DLC,2017-04-15,78,289,Fall/LateFall,0.7086,,Fall,B17-1057
C170129DLC,2017-04-15,75,289,Spring,0.5224,,Fall,B17-1045
C170130DLC,2017-04-15,79,289,Spring,0.6191,,Fall,B17-1046
C170131DLC,2017-04-15,79,289,Fall/LateFall,0.8948,,Fall,B17-1047
C170364DLC,2017-04-15,110,289,Fall/LateFall,0.9887,,Spring,B17-1048
C170365DLC,2017-04-15,114,289,Fall/LateFall,0.9037,,Spring,B17-1044
C170366DLC,2017-04-15,109,289,Fall/LateFall,0.9967,,Spring,B17-1043
C170367DLC,2017-04-16,115,290,Fall/LateFall,0.9782,,Spring,B17-1040
C170368DLC,2017-04-16,113,290,Spring,0.9998,,Spring,B17-1042
C170369DLC,2017-04-16,110,290,Spring,0.9995,,Spring,B17-1029
C170370DLC,2017-04-16,113,290,Fall/LateFall,0.9945,,Spring,B17-1041
C170371DLC,2017-04-16,110,290,Fall/LateFall,0.9991,,Spring,B17-1075
C170372DLC,2017-04-16,110,290,Fall/LateFall,0.9785,,Spring,B17-1076
C170373DLC,2017-04-16,113,290,Spring,0.995,,Spring,B17-1074
C170374DLC,2017-04-17,113,291,Fall/LateFall,0.785,,Spring,B17-1073
C170375DLC,2017-04-17,117,291,Fall/LateFall,0.9356,,Spring,B17-1071
C170376DLC,2017-04-17,131,291,Fall/LateFall,0.7225,,Spring,B17-1072
C170377DLC,2017-04-17,119,291,Fall/LateFall,0.9884,,Spring,B17-1070
C170378DLC,2017-04-17,113,291,Spring,0.9986,,Spring,B17-1221
C170379DLC,2017-04-18,114,292,Fall/LateFall,0.9993,,Spring,B17-1181
C170380DLC,2017-04-19,116,293,Fall/LateFall,0.9977,,Spring,B17-1169
C170381DLC,2017-04-20,118,294,Fall/LateFall,0.9923,,Spring,B17-1170
C170382DLC,2017-04-21,121,295,Fall/LateFall,0.9678,,Spring,B17-1219
C170383DLC,2017-04-21,115,295,Fall/LateFall,0.9929,,Spring,B17-1220
C170384DLC,2017-04-21,116,295,Fall/LateFall,0.9892,,Spring,B17-1178
C170385DLC,2017-04-21,116,295,Spring,0.9999,,Spring,B17-1177
C170386DLC,2017-04-21,119,295,Fall/LateFall,1,,Spring,B17-1175
C170387DLC,2017-04-21,115,295,Fall/LateFall,0.9961,,Spring,B17-1176
C170388DLC,2017-04-21,115,295,Fall/LateFall,0.9975,,Spring,B17-1174
C170389DLC,2017-04-22,135,296,Fall/LateFall,0.9976,,Spring,B17-1173
C170390DLC,2017-04-22,118,296,Fall/LateFall,0.9774,,Spring,B17-1171
C170391DLC,2017-04-22,120,296,Fall/LateFall,0.8496,,Spring,B17-1172
C170392DLC,2017-04-24,116,298,Spring,0.9082,,Spring,B17-1209
C170393DLC,2017-04-24,117,298,Fall/LateFall,0.8402,,Spring,B17-1210
C170394DLC,2017-04-24,118,298,Fall/LateFall,0.8689,,Spring,B17-1211
C170395DLC,2017-04-25,116,299,Fall/LateFall,0.9624,,Spring,B17-1188
C170396DLC,2017-04-25,117,299,Fall/LateFall,0.9342,,Spring,B17-1187
C170397DLC,2017-04-27,119,301,Fall/LateFall,0.9925,,Spring,B17-1212
C170398DLC,2017-04-27,123,301,Fall/LateFall,0.9337,,Spring,B17-1213
C170399DLC,2017-04-27,150,301,Fall/LateFall,0.925,,Winter,B17-1214
C170400DLC,2017-04-28,134,302,Fall/LateFall,0.9381,,Spring,B17-1141
C170401DLC,2017-04-28,120,302,Fall/LateFall,0.6929,,Spring,B17-1142
C170402DLC,2017-04-29,120,303,Fall/LateFall,0.9323,,Spring,B17-1143
C170403DLC,2017-04-30,122,304,Spring,0.9938,,Spring,B17-1189
C170404DLC,2017-04-30,120,304,Fall/LateFall,0.9769,,Spring,B17-1186
C170405DLC,2017-05-01,124,305,Fall/LateFall,0.9466,,Spring,B17-1185
C170406DLC,2017-05-01,121,305,Fall/LateFall,0.8144,,Spring,B17-1184
C170407DLC,2017-05-01,130,305,Fall/LateFall,0.978,,Spring,B17-1183
C170408DLC,2017-05-02,126,306,Fall/LateFall,0.9745,,Spring,B17-1144
C170409DLC,2017-05-02,125,306,Fall/LateFall,0.9349,,Spring,B17-1146
C170410DLC,2017-05-02,122,306,Fall/LateFall,0.9914,,Spring,B17-1145
C170411DLC,2017-05-04,126,308,Fall/LateFall,0.837,,Spring,B17-1051
C170412DLC,2017-05-04,123,308,Fall/LateFall,0.9935,,Spring,B17-1182
C170413DLC,2017-05-05,146,309,Fall/LateFall,0.996,,Spring,B17-1180
C180002DLC,2018-01-20,145,204,Fall/LateFall,0.9973,,Late Fall,C18-2
C180003DLC,2018-01-22,126,206,Fall/LateFall,0.782,,Winter,C18-3
C180004DLC,2018-01-30,125,214,Fall/LateFall,0.9493,,Winter,C18-4
C180005DLC,2018-02-02,145,217,Fall/LateFall,0.9897,,Late Fall,C18-5
C180006DLC,2018-02-02,118,217,Winter,1,,Winter,C18-6
C180007DLC,2018-02-05,136,220,Winter,1,,Winter,C18-67
C180009DLC,2018-02-05,120,220,Winter,1,,Winter,C18-65
C180010DLC,2018-02-06,109,221,Winter,1,,Winter,C18-7
C180011DLC,2018-02-06,120,221,Winter,1,,Winter,C18-8
C180012DLC,2018-02-17,140,232,Winter,1,,Winter,C18-9
C180013DLC,2018-03-01,120,244,Winter,1,,Winter,C18-10
C180014DLC,2018-03-03,130,246,Winter,1,,Winter,C18-11
C180015DLC,2018-03-03,131,246,Winter,1,,Winter,C18-12
C180016DLC,2018-03-03,138,246,Winter,1,,Winter,C18-13
C180017DLC,2018-03-04,125,247,Winter,1,,Winter,C18-14
C180018DLC,2018-03-04,130,247,Winter,1,,Winter,C18-15
C180019DLC,2018-03-07,124,250,Winter,1,,Winter,C18-56
C180020DLC,2018-03-07,123,250,Winter,1,,Winter,C18-57
C180021DLC,2018-03-07,123,250,Fall/LateFall,0.9292,,Winter,C18-58
C180022DLC,2018-03-07,124,250,Winter,1,,Winter,C18-59
C180023DLC,2018-03-14,145,257,Fall/LateFall,0.9891,,Winter,C18-16
C180024DLC,2018-03-15,144,258,Winter,1,,Winter,C18-17
C180025DLC,2018-03-15,165,258,Fall/LateFall,0.9498,,Winter,C18-18
C180026DLC,2018-03-17,111,260,Winter,1,,Winter,C18-19
C180027DLC,2018-03-18,117,261,Winter,1,,Winter,C18-20
C180028DLC,2018-03-20,128,263,Winter,1,,Winter,C18-21
C180029DLC,2018-03-20,111,263,Winter,1,,Winter,C18-22
C180030DLC,2018-03-20,119,263,Winter,1,,Winter,C18-23
C180031DLC,2018-03-20,109,263,Winter,1,,Winter,C18-24
C180032DLC,2018-03-20,122,263,Winter,1,,Winter,C18-25
C180033DLC,2018-03-20,117,263,Winter,1,,Winter,C18-26
C180034DLC,2018-03-20,105,263,Winter,1,,Winter,C18-27
C180035DLC,2018-03-20,123,263,Winter,1,,Winter,C18-28
C180036DLC,2018-03-21,158,264,Winter,1,,Winter,C18-29
C180037DLC,2018-03-21,117,264,Winter,1,,Winter,C18-30
C180038DLC,2018-03-21,119,264,Winter,1,,Winter,C18-31
C180039DLC,2018-03-21,136,264,Fall/LateFall,0.9095,,Winter,C18-32
C180040DLC,2018-03-21,129,264,Fall/LateFall,0.9666,,Winter,C18-33
C180041DLC,2018-03-22,125,265,Winter,1,,Winter,C18-34
C180042DLC,2018-03-22,121,265,Winter,1,,Winter,C18-35
C180043DLC,2018-03-22,125,265,Winter,1,,Winter,C18-36
C180044DLC,2018-03-22,121,265,Winter,1,,Winter,C18-37
C180046DLC,2018-03-25,113,268,Winter,1,,Winter,C18-39
C180047DLC,2018-03-25,98,268,Winter,1,,Winter,C18-40
C180048DLC,2018-03-27,83,270,Fall/LateFall,0.9893,,Spring,C18-41
C180049DLC,2018-03-27,119,270,Winter,1,,Winter,C18-42
C180050DLC,2018-03-27,84,270,Fall/LateFall,0.9524,,Spring,C18-43
C180051DLC,2018-03-27,125,270,Winter,1,,Winter,C18-44
C180052DLC,2018-03-27,114,270,Winter,1,,Winter,C18-45
C180053DLC,2018-03-27,115,270,Fall/LateFall,0.9919,,Winter,C18-46
C180054DLC,2018-03-27,88,270,Fall/LateFall,0.9131,,Spring,C18-47
C180055DLC,2018-03-28,93,271,Fall/LateFall,0.981,,Spring,C18-48
C180056DLC,2018-03-28,93,271,Fall/LateFall,0.9869,,Spring,C18-49
C180057DLC,2018-03-28,80,271,Fall/LateFall,0.8801,,Spring,C18-50
C180058DLC,2018-03-28,90,271,Fall/LateFall,0.9354,,Spring,C18-51
C180059DLC,2018-03-28,78,271,Fall/LateFall,0.9937,,Spring,C18-52
C180060DLC,2018-03-28,73,271,Fall/LateFall,0.9895,,Spring,C18-53
C180061DLC,2018-03-28,99,271,Spring,0.6248,,Winter,C18-54
C180062DLC,2018-03-28,92,271,Fall/LateFall,0.9981,,Spring,C18-55
C180063DLC,2018-03-28,90,271,Fall/LateFall,0.9685,,Spring,C18-60
C180064DLC,2018-03-28,108,271,Winter,0.9541,,Winter,C18-62
C180065DLC,2018-03-28,92,271,Fall/LateFall,0.9844,,Spring,C18-63
C180066DLC,2018-03-28,114,271,Winter,1,,Winter,C18-64
C180067DLC,2018-03-29,89,272,Fall/LateFall,0.98,,Spring,C18-69
C180068DLC,2018-03-29,104,272,Spring,0.9641,,Winter,C18-70
C180069DLC,2018-03-29,95,272,Fall/LateFall,0.7836,,Spring,C18-71
C180070DLC,2018-03-29,85,272,Fall/LateFall,0.8841,,Spring,C18-72
C180071DLC,2018-03-29,74,272,Fall/LateFall,0.9956,,Spring,C18-73
C180072DLC,2018-03-29,98,272,Fall/LateFall,0.9372,,Winter,C18-74
C180073DLC,2018-03-29,120,272,Winter,1,,Winter,C18-75
C180074DLC,2018-03-31,89,274,Fall/LateFall,0.9669,,Spring,C18-76
C180075DLC,2018-03-31,78,274,Fall/LateFall,0.9894,,Spring,C18-77
C180076DLC,2018-03-31,110,274,Winter,1,,Winter,C18-78
C180077DLC,2018-03-31,130,274,Winter,1,,Winter,C18-79
C180078DLC,2018-03-31,96,274,Winter,1,,Spring,C18-80
C180079DLC,2018-04-01,82,275,Fall/LateFall,0.9882,,Spring,C18-81
C180080DLC,2018-04-01,82,275,Fall/LateFall,0.994,,Spring,C18-82
C180081DLC,2018-04-01,89,275,Fall/LateFall,0.8028,,Spring,C18-83
C180082DLC,2018-04-01,93,275,Fall/LateFall,0.989,,Spring,C18-84
C180083DLC,2018-04-01,119,275,Winter,1,,Winter,C18-85
C180084DLC,2018-04-01,76,275,Fall/LateFall,0.9794,,Spring,C18-86
C180085DLC,2018-04-01,88,275,Fall/LateFall,0.9957,,Spring,C18-87
C180086DLC,2018-04-01,84,275,Fall/LateFall,0.8861,,Spring,C18-88
C180087DLC,2018-04-01,82,275,Fall/LateFall,0.9906,,Spring,C18-89
C180088DLC,2018-04-03,100,277,Winter,0.8962,,Spring,C18-90
C180092DLC,2018-04-03,88,277,Fall/LateFall,0.8687,,Spring,C18-95
C180093DLC,2018-04-03,96,277,Fall/LateFall,0.7886,,Spring,C18-96
C180094DLC,2018-04-03,85,277,Fall/LateFall,0.9785,,Spring,C18-97
C180096DLC,2018-04-03,79,277,Fall/LateFall,0.8969,,Spring,C18-100
C180097DLC,2018-04-03,94,277,Fall/LateFall,0.9633,,Spring,C18-101
C180098DLC,2018-04-03,94,277,Fall/LateFall,0.9856,,Spring,C18-102
C180348DLC,2018-04-03,64,277,Fall/LateFall,0.9991,,Fall,C18-91
C180349DLC,2018-04-03,71,277,Fall/LateFall,0.9991,,Fall,C18-99
C180099DLC,2018-04-04,91,278,Fall/LateFall,0.9988,,Spring,C18-104
C180100DLC,2018-04-04,95,278,Fall/LateFall,0.871,,Spring,C18-105
C180101DLC,2018-04-04,100,278,Fall/LateFall,0.5383,,Spring,C18-106
C180102DLC,2018-04-04,85,278,Fall/LateFall,0.9766,,Spring,C18-107
C180103DLC,2018-04-04,139,278,Fall/LateFall,0.9475,,Winter,C18-108
C180104DLC,2018-04-04,83,278,Fall/LateFall,0.9101,,Spring,C18-109
C180105DLC,2018-04-04,95,278,Fall/LateFall,0.9931,,Spring,C18-110
C180106DLC,2018-04-04,88,278,Fall/LateFall,0.9936,,Spring,C18-111
C180350DLC,2018-04-04,65,278,Fall/LateFall,0.9999,,Fall,C18-103
C180107DLC,2018-04-05,87,279,Fall/LateFall,0.9308,,Spring,C18-112
C180108DLC,2018-04-05,86,279,Fall/LateFall,0.9933,,Spring,C18-113
C180109DLC,2018-04-05,87,279,Fall/LateFall,0.9543,,Spring,C18-114
C180110DLC,2018-04-05,90,279,Fall/LateFall,0.9839,,Spring,C18-115
C180111DLC,2018-04-05,88,279,Fall/LateFall,0.9967,,Spring,C18-116
C180112DLC,2018-04-05,89,279,Fall/LateFall,0.9428,,Spring,C18-117
C180113DLC,2018-04-05,90,279,Fall/LateFall,0.995,,Spring,C18-118
C180114DLC,2018-04-08,93,282,Fall/LateFall,0.9746,,Spring,C18-119
C180115DLC,2018-04-08,90,282,Fall/LateFall,0.9879,,Spring,C18-120
C180116DLC,2018-04-08,93,282,Fall/LateFall,0.9673,,Spring,C18-121
C180117DLC,2018-04-08,80,282,Fall/LateFall,0.9524,,Spring,C18-122
C180118DLC,2018-04-08,82,282,Fall/LateFall,0.9436,,Spring,C18-123
C180119DLC,2018-04-08,87,282,Fall/LateFall,0.9828,,Spring,C18-125
C180351DLC,2018-04-08,76,282,Fall/LateFall,0.9987,,Fall,C18-124
C180352DLC,2018-04-08,74,282,Fall/LateFall,0.9997,,Fall,C18-126
C180120DLC,2018-04-10,78,284,Fall/LateFall,0.9022,,Spring,C18-127
C180121DLC,2018-04-10,87,284,Fall/LateFall,0.9901,,Spring,C18-128
C180122DLC,2018-04-10,83,284,Fall/LateFall,0.988,,Spring,C18-129
C180123DLC,2018-04-10,93,284,Spring,0.5528,,Spring,C18-130
C180124DLC,2018-04-10,86,284,Fall/LateFall,0.8856,,Spring,C18-131
C180353DLC,2018-04-10,74,284,Fall/LateFall,0.9995,,Fall,C18-132
C180125DLC,2018-04-11,93,285,Fall/LateFall,0.9851,,Spring,C18-134
C180126DLC,2018-04-11,99,285,Fall/LateFall,0.9757,,Spring,C18-136
C180127DLC,2018-04-11,80,285,Fall/LateFall,0.9526,,Spring,C18-138
C180128DLC,2018-04-11,93,285,Fall/LateFall,0.9915,,Spring,C18-139
C180129DLC,2018-04-11,90,285,Fall/LateFall,0.9872,,Spring,C18-140
C180130DLC,2018-04-11,83,285,Fall/LateFall,0.9857,,Spring,C18-141
C180132DLC,2018-04-11,99,285,Fall/LateFall,0.9436,,Spring,C18-143
C180133DLC,2018-04-11,96,285,Fall/LateFall,0.9825,,Spring,C18-144
C180134DLC,2018-04-11,92,285,Fall/LateFall,0.9831,,Spring,C18-145
C180354DLC,2018-04-11,75,285,Fall/LateFall,0.9996,,Fall,C18-133
C180355DLC,2018-04-11,77,285,Unassigned,0.5782,,Fall,C18-135
C180356DLC,2018-04-11,68,285,Fall/LateFall,1,,Fall,C18-137
C180135DLC,2018-04-12,95,286,Fall/LateFall,0.9695,,Spring,C18-146
C180136DLC,2018-04-12,107,286,Fall/LateFall,0.8547,,Winter,C18-147
C180137DLC,2018-04-12,100,286,Fall/LateFall,0.9813,,Spring,C18-148
C180138DLC,2018-04-12,90,286,Spring,0.9215,,Spring,C18-149
C180140DLC,2018-04-12,92,286,Fall/LateFall,0.9957,,Spring,C18-151
C180141DLC,2018-04-12,79,286,Fall/LateFall,0.9867,,Spring,C18-152
C180142DLC,2018-04-12,85,286,Fall/LateFall,0.9954,,Spring,C18-153
C180144DLC,2018-04-12,102,286,Fall/LateFall,0.9575,,Spring,C18-155
C180145DLC,2018-04-12,97,286,Fall/LateFall,0.9964,,Spring,C18-156
C180357DLC,2018-04-12,77,286,Fall/LateFall,0.9974,,Fall,C18-157
C180358DLC,2018-04-12,78,286,Fall/LateFall,0.9998,,Fall,C18-158
C180359DLC,2018-04-12,78,286,Fall/LateFall,1,,Fall,C18-160
C180360DLC,2018-04-12,76,286,Fall/LateFall,0.9999,,Fall,C18-161
C180361DLC,2018-04-12,75,286,Fall/LateFall,0.9969,,Fall,C18-162
C180146DLC,2018-04-14,111,288,Fall/LateFall,0.9157,,Winter,C18-159
C180147DLC,2018-04-14,84,288,Fall/LateFall,0.9306,,Spring,C18-163
C180148DLC,2018-04-14,85,288,Fall/LateFall,0.9739,,Spring,C18-165
C180149DLC,2018-04-14,90,288,Fall/LateFall,0.9809,,Spring,C18-166
C180150DLC,2018-04-14,82,288,Fall/LateFall,0.9037,,Spring,C18-167
C180151DLC,2018-04-14,95,288,Fall/LateFall,0.9855,,Spring,C18-169
C180152DLC,2018-04-14,87,288,Fall/LateFall,0.9933,,Spring,C18-170
C180153DLC,2018-04-14,80,288,Fall/LateFall,0.8892,,Spring,C18-171
C180154DLC,2018-04-14,85,288,Fall/LateFall,0.9778,,Spring,C18-173
C180155DLC,2018-04-14,80,288,Fall/LateFall,0.9926,,Spring,C18-174
C180156DLC,2018-04-14,87,288,Fall/LateFall,0.734,,Spring,C18-175
C180157DLC,2018-04-14,113,288,Fall/LateFall,0.953,,Winter,C18-185
C180158DLC,2018-04-14,110,288,Fall/LateFall,0.9874,,Winter,C18-189
C180160DLC,2018-04-14,120,288,Fall/LateFall,0.9861,,Winter,C18-191
C180161DLC,2018-04-14,112,288,Fall/LateFall,0.9141,,Winter,C18-193
C180162DLC,2018-04-14,108,288,Fall/LateFall,0.9911,,Winter,C18-194
C180362DLC,2018-04-14,75,288,Fall/LateFall,0.9977,,Fall,C18-168
C180363DLC,2018-04-14,70,288,Fall/LateFall,0.9984,,Fall,C18-172
C180364DLC,2018-04-14,71,288,Fall/LateFall,0.9984,,Fall,C18-176
C180365DLC,2018-04-14,77,288,Fall/LateFall,0.9967,,Fall,C18-177
C180366DLC,2018-04-14,75,288,Spring,0.7612,,Fall,C18-178
C180367DLC,2018-04-14,67,288,Fall/LateFall,0.9945,,Fall,C18-179
C180368DLC,2018-04-14,78,288,Fall/LateFall,1,,Fall,C18-180
C180369DLC,2018-04-14,75,288,Fall/LateFall,1,,Fall,C18-181
C180370DLC,2018-04-14,73,288,Fall/LateFall,0.9999,,Fall,C18-182
C180371DLC,2018-04-14,76,288,Fall/LateFall,0.9999,,Fall,C18-183
C180372DLC,2018-04-14,77,288,Fall/LateFall,1,,Fall,C18-184
C180373DLC,2018-04-14,75,288,Fall/LateFall,0.9999,,Fall,C18-186
C180374DLC,2018-04-14,74,288,Fall/LateFall,0.9811,,Fall,C18-187
C180376DLC,2018-04-14,77,288,Fall/LateFall,0.9999,,Fall,C18-192
C180168DLC,2018-04-15,84,289,Fall/LateFall,0.9964,,Spring,C18-231
C180169DLC,2018-04-15,103,289,Fall/LateFall,0.9031,,Spring,C18-233
C180170DLC,2018-04-15,94,289,Fall/LateFall,0.9435,,Spring,C18-234
C180171DLC,2018-04-15,107,289,Fall/LateFall,0.934,,Spring,C18-235
C180172DLC,2018-04-15,83,289,Fall/LateFall,0.9563,,Spring,C18-237
C180173DLC,2018-04-15,93,289,Fall/LateFall,0.9616,,Spring,C18-238
C180174DLC,2018-04-15,85,289,Fall/LateFall,0.9914,,Spring,C18-239
C180175DLC,2018-04-15,83,289,Fall/LateFall,0.9842,,Spring,C18-240
C180176DLC,2018-04-15,84,289,Fall/LateFall,0.7182,,Spring,C18-242
C180177DLC,2018-04-15,93,289,Fall/LateFall,0.9179,,Spring,C18-243
C180178DLC,2018-04-15,120,289,Fall/LateFall,0.9534,,Winter,C18-248
C180179DLC,2018-04-15,122,289,Fall/LateFall,0.9725,,Winter,C18-249
C180180DLC,2018-04-15,112,289,Fall/LateFall,0.9676,,Winter,C18-250
C180181DLC,2018-04-15,114,289,Fall/LateFall,0.9955,,Winter,C18-256
C180182DLC,2018-04-15,120,289,Fall/LateFall,0.6229,,Winter,C18-257
C180377DLC,2018-04-15,79,289,Fall/LateFall,0.9988,,Fall,C18-232
C180378DLC,2018-04-15,79,289,Fall/LateFall,0.9998,,Fall,C18-236
C180379DLC,2018-04-15,77,289,Fall/LateFall,0.9939,,Fall,C18-241
C180380DLC,2018-04-15,76,289,Fall/LateFall,0.9998,,Fall,C18-244
C180381DLC,2018-04-15,74,289,Fall/LateFall,1,,Fall,C18-245
C180382DLC,2018-04-15,76,289,Fall/LateFall,0.9997,,Fall,C18-246
C180383DLC,2018-04-15,77,289,Fall/LateFall,0.9994,,Fall,C18-247
C180384DLC,2018-04-15,77,289,Fall/LateFall,0.9999,,Fall,C18-251
C180385DLC,2018-04-15,76,289,Fall/LateFall,0.9967,,Fall,C18-252
C180386DLC,2018-04-15,74,289,Fall/LateFall,0.9997,,Fall,C18-253
C180183DLC,2018-04-17,85,291,Fall/LateFall,0.9877,,Spring,C18-202
C180184DLC,2018-04-17,101,291,Fall/LateFall,0.9733,,Spring,C18-204
C180185DLC,2018-04-17,87,291,Fall/LateFall,0.9756,,Spring,C18-205
C180186DLC,2018-04-17,96,291,Fall/LateFall,0.9478,,Spring,C18-206
C180187DLC,2018-04-17,84,291,Fall/LateFall,0.9684,,Spring,C18-207
C180188DLC,2018-04-17,100,291,Fall/LateFall,0.9923,,Spring,C18-209
C180189DLC,2018-04-17,100,291,Fall/LateFall,0.9666,,Spring,C18-210
C180190DLC,2018-04-17,83,291,Fall/LateFall,0.9941,,Spring,C18-212
C180191DLC,2018-04-17,86,291,Fall/LateFall,0.9066,,Spring,C18-213
C180192DLC,2018-04-17,87,291,Fall/LateFall,0.8653,,Spring,C18-214
C180193DLC,2018-04-17,114,291,Fall/LateFall,0.9934,,Winter,C18-224
C180194DLC,2018-04-17,113,291,Fall/LateFall,0.9525,,Winter,C18-225
C180195DLC,2018-04-17,110,291,Spring,0.9996,,Winter,C18-226
C180196DLC,2018-04-17,112,291,Spring,0.9934,,Winter,C18-227
C180387DLC,2018-04-17,74,291,Fall/LateFall,0.9991,,Fall,C18-208
C180388DLC,2018-04-17,76,291,Fall/LateFall,0.9941,,Fall,C18-211
C180389DLC,2018-04-17,81,291,Fall/LateFall,0.9988,,Fall,C18-216
C180390DLC,2018-04-17,81,291,Fall/LateFall,0.9999,,Fall,C18-217
C180391DLC,2018-04-17,74,291,Fall/LateFall,0.9439,,Fall,C18-218
C180393DLC,2018-04-17,80,291,Fall/LateFall,0.9979,,Fall,C18-220
C180394DLC,2018-04-17,80,291,Fall/LateFall,0.9961,,Fall,C18-221
C180395DLC,2018-04-17,75,291,Fall/LateFall,0.9984,,Fall,C18-222
C180396DLC,2018-04-17,79,291,Fall/LateFall,0.983,,Fall,C18-223
C180197DLC,2018-04-18,82,292,Fall/LateFall,0.9959,,Spring,C18-228
C180198DLC,2018-04-18,87,292,Fall/LateFall,0.9958,,Spring,C18-258
C180199DLC,2018-04-18,93,292,Fall/LateFall,0.9917,,Spring,C18-259
C180200DLC,2018-04-18,94,292,Fall/LateFall,0.9266,,Spring,C18-260
C180201DLC,2018-04-18,97,292,Fall/LateFall,0.9969,,Spring,C18-261
C180202DLC,2018-04-18,93,292,Fall/LateFall,0.8483,,Spring,C18-262
C180203DLC,2018-04-18,95,292,Fall/LateFall,0.9905,,Spring,C18-263
C180204DLC,2018-04-18,89,292,Fall/LateFall,0.9923,,Spring,C18-265
C180205DLC,2018-04-18,101,292,Fall/LateFall,0.9912,,Spring,C18-266
C180206DLC,2018-04-18,83,292,Fall/LateFall,0.9125,,Spring,C18-267
C180397DLC,2018-04-18,76,292,Fall/LateFall,0.9999,,Fall,C18-229
C180398DLC,2018-04-18,70,292,Fall/LateFall,1,,Fall,C18-230
C180399DLC,2018-04-18,80,292,Fall/LateFall,0.9926,,Fall,C18-264
C180400DLC,2018-04-18,76,292,Fall/LateFall,1,,Fall,C18-268
C180401DLC,2018-04-18,75,292,Fall/LateFall,0.9612,,Fall,C18-269
C180402DLC,2018-04-18,78,292,Fall/LateFall,0.9936,,Fall,C18-270
C180403DLC,2018-04-18,81,292,Fall/LateFall,0.9654,,Fall,C18-271
C180404DLC,2018-04-18,74,292,Fall/LateFall,0.9998,,Fall,C18-272
C180405DLC,2018-04-18,79,292,Fall/LateFall,0.9973,,Fall,C18-273
C180406DLC,2018-04-18,78,292,Fall/LateFall,0.9982,,Fall,C18-274
C180407DLC,2018-04-18,78,292,Fall/LateFall,1,,Fall,C18-275
C180408DLC,2018-04-18,76,292,Fall/LateFall,0.9957,,Fall,C18-276
C180409DLC,2018-04-18,76,292,Fall/LateFall,0.9999,,Fall,C18-277
C180410DLC,2018-04-18,78,292,Fall/LateFall,0.9998,,Fall,C18-278
